step_id,latency_ms,queue_time,attempt,parallel_group_id,workflow,tenant,version,risk,sla_ms,critical_path_ms,started_at,sla_breach_risk
step_3167,558,281,0,44,designer_collection,EcoWear,v3.0,ok,11055,6887,2025-10-16 20:17:20,0
step_3168,467,1709,0,13,sustainability_audit,TrendyRetail,v3.0,ok,12817,9998,2025-10-17 18:26:35,0
step_3169,373,79,1,23,designer_collection,GlobalFactory,v2.0,ok,11903,9697,2025-09-25 23:55:12,0
step_3170,257,953,0,45,retail_storefront,GlobalFactory,v1.0,ok,12408,7339,2025-09-12 05:28:20,0
step_3171,765,606,1,8,sustainability_audit,LuxDesign,v2.0,ok,9447,5666,2025-10-12 19:51:26,0
step_3172,198,310,0,13,production_forecast,TrendyRetail,v1.0,ok,10763,9335,2025-09-10 14:49:09,0
step_3173,860,57,0,38,retail_storefront,LuxDesign,v2.0,at_risk,12306,6236,2025-09-25 16:16:58,0
step_3174,247,649,0,32,designer_collection,EcoWear,v2.0,ok,11574,6925,2025-09-10 00:17:09,0
step_3175,295,18,0,0,designer_collection,EcoWear,v3.0,ok,12899,10019,2025-10-16 13:48:23,0
step_3176,4514,487,2,0,production_forecast,LuxDesign,v2.0,ok,10065,5900,2025-09-06 20:06:02,1
step_3177,351,648,0,41,retail_storefront,TrendyRetail,v1.0,watch,5412,4285,2025-09-18 03:54:28,0
step_3178,989,923,1,0,production_forecast,EcoWear,v3.0,ok,9686,6347,2025-10-04 14:18:47,0
step_3179,717,3323,1,45,designer_collection,LuxDesign,v2.0,at_risk,15509,9969,2025-09-01 10:06:44,1
step_3180,991,210,2,5,designer_collection,AcmeFashion,v2.0,at_risk,12805,7509,2025-10-08 18:12:05,0
step_3181,720,272,0,25,retail_storefront,LuxDesign,v2.0,ok,11787,7434,2025-09-20 10:35:39,0
step_3182,230,292,1,23,designer_collection,GlobalFactory,v3.0,ok,14231,13395,2025-10-14 20:50:37,0
step_3183,396,920,1,13,designer_collection,EcoWear,v2.0,ok,13869,8756,2025-10-06 22:06:58,0
step_3184,289,1879,0,0,designer_collection,LuxDesign,v3.0,at_risk,15828,11388,2025-09-21 05:23:11,0
step_3185,1269,2563,1,0,designer_collection,EcoWear,v1.0,ok,11235,8515,2025-10-15 07:10:32,1
step_3186,216,2040,0,26,designer_collection,GlobalFactory,v3.0,ok,15564,14917,2025-09-13 07:51:41,0
step_3187,934,1480,0,16,retail_storefront,GlobalFactory,v2.0,watch,11341,10261,2025-09-20 13:15:33,1
step_3188,934,3295,0,14,retail_storefront,TrendyRetail,v2.0,watch,10890,5092,2025-09-23 23:39:37,0
step_3189,1799,330,1,0,production_forecast,TrendyRetail,v3.0,ok,6476,5421,2025-09-02 00:11:24,0
step_3190,4914,2073,2,10,production_forecast,EcoWear,v1.0,breach,11883,9497,2025-10-12 13:50:41,1
step_3191,823,1001,0,21,production_forecast,EcoWear,v2.0,ok,13018,10993,2025-09-15 01:02:01,0
step_3192,2469,129,0,0,designer_collection,LuxDesign,v3.0,watch,12558,6553,2025-10-05 22:25:20,0
step_3193,324,32,2,0,production_forecast,AcmeFashion,v3.0,watch,13751,9536,2025-09-16 05:35:54,0
step_3194,170,168,0,19,sustainability_audit,GlobalFactory,v1.0,at_risk,12591,8265,2025-10-16 21:58:13,0
step_3195,134,1055,1,23,designer_collection,GlobalFactory,v1.0,ok,11331,8566,2025-10-01 22:34:10,0
step_3196,823,699,1,4,sustainability_audit,AcmeFashion,v2.0,ok,10218,6541,2025-10-09 07:03:16,1
step_3197,133,177,4,8,sustainability_audit,TrendyRetail,v2.0,ok,9469,6105,2025-10-09 02:14:38,0
step_3198,385,948,0,38,designer_collection,GlobalFactory,v2.0,ok,10987,5578,2025-09-05 08:52:19,0
step_3199,679,106,0,42,sustainability_audit,TrendyRetail,v2.0,watch,10198,8261,2025-10-18 06:45:24,0
step_3200,569,1207,1,8,production_forecast,AcmeFashion,v2.0,watch,11515,7832,2025-09-24 02:04:03,0
step_3201,673,1106,2,10,production_forecast,TrendyRetail,v1.0,at_risk,6401,4044,2025-10-11 10:14:48,0
step_3202,584,2517,0,40,designer_collection,TrendyRetail,v2.0,watch,11905,7875,2025-09-08 19:34:34,0
step_3203,4485,113,0,49,production_forecast,LuxDesign,v2.0,ok,11890,7708,2025-10-08 08:03:27,1
step_3204,256,1659,0,8,retail_storefront,EcoWear,v2.0,ok,10259,8537,2025-10-19 20:25:42,1
step_3205,311,292,1,37,designer_collection,TrendyRetail,v1.0,watch,11830,9043,2025-10-07 04:29:07,0
step_3206,291,376,1,18,production_forecast,GlobalFactory,v2.0,ok,8775,3121,2025-09-02 09:40:01,0
step_3207,894,442,1,4,production_forecast,AcmeFashion,v3.0,ok,8126,3438,2025-09-03 13:20:55,0
step_3208,939,690,1,31,designer_collection,AcmeFashion,v2.0,ok,10723,4722,2025-09-13 15:23:13,0
step_3209,4347,3676,0,17,retail_storefront,LuxDesign,v2.0,ok,6375,2000,2025-09-17 06:01:50,1
step_3210,1144,641,2,5,sustainability_audit,LuxDesign,v1.0,ok,9913,8638,2025-10-19 21:09:35,1
step_3211,219,1829,0,0,production_forecast,AcmeFashion,v2.0,ok,9147,7447,2025-10-13 13:48:29,1
step_3212,4609,206,2,42,designer_collection,LuxDesign,v2.0,watch,12484,11057,2025-10-14 23:50:02,1
step_3213,1452,355,0,43,sustainability_audit,EcoWear,v2.0,watch,8878,5701,2025-10-05 19:48:47,0
step_3214,836,491,0,0,retail_storefront,LuxDesign,v3.0,ok,6110,5680,2025-09-05 12:17:07,1
step_3215,1740,272,0,29,designer_collection,TrendyRetail,v2.0,ok,9644,7537,2025-09-04 11:38:54,0
step_3216,156,2636,0,0,production_forecast,AcmeFashion,v2.0,breach,11409,5043,2025-10-01 05:56:50,0
step_3217,346,905,0,28,designer_collection,GlobalFactory,v1.0,ok,13871,11390,2025-10-14 12:49:55,0
step_3218,298,456,0,45,designer_collection,TrendyRetail,v2.0,ok,11343,7224,2025-10-04 00:51:45,0
step_3219,828,974,0,4,designer_collection,EcoWear,v1.0,ok,12604,9470,2025-10-09 14:19:05,0
step_3220,239,441,0,10,designer_collection,LuxDesign,v1.0,ok,11559,7358,2025-10-02 08:44:53,0
step_3221,849,12,0,38,retail_storefront,EcoWear,v1.0,ok,9567,4397,2025-09-25 18:54:20,0
step_3222,4986,548,0,34,designer_collection,TrendyRetail,v2.0,ok,10053,7521,2025-10-04 15:27:36,1
step_3223,813,686,0,14,production_forecast,EcoWear,v2.0,ok,10930,10063,2025-09-17 16:21:42,1
step_3224,609,2782,0,41,sustainability_audit,GlobalFactory,v2.0,watch,8773,4311,2025-09-21 08:00:18,0
step_3225,250,29,0,46,production_forecast,LuxDesign,v2.0,ok,14030,10138,2025-09-28 05:50:56,0
step_3226,276,502,1,16,retail_storefront,AcmeFashion,v2.0,ok,8649,7938,2025-09-05 01:48:17,0
step_3227,1199,72,1,0,sustainability_audit,EcoWear,v2.0,ok,10352,3451,2025-10-13 08:08:28,0
step_3228,862,112,0,20,retail_storefront,AcmeFashion,v2.0,watch,7867,3999,2025-09-22 19:52:26,0
step_3229,486,659,1,34,production_forecast,GlobalFactory,v2.0,watch,10561,7386,2025-09-08 03:14:31,0
step_3230,4038,184,0,2,designer_collection,EcoWear,v3.0,watch,9575,6014,2025-09-20 03:54:29,1
step_3231,121,968,0,0,production_forecast,EcoWear,v2.0,ok,9746,5855,2025-09-05 03:48:08,1
step_3232,236,505,0,6,production_forecast,AcmeFashion,v2.0,at_risk,13145,7342,2025-09-09 14:25:41,0
step_3233,1905,172,0,0,production_forecast,EcoWear,v1.0,watch,10900,7748,2025-10-03 18:21:23,0
step_3234,204,476,1,33,production_forecast,GlobalFactory,v2.0,ok,12822,7614,2025-09-14 21:20:00,0
step_3235,570,0,1,0,sustainability_audit,LuxDesign,v2.0,breach,9578,4798,2025-09-28 02:20:06,0
step_3236,1012,1390,0,33,retail_storefront,EcoWear,v2.0,ok,11469,6213,2025-10-18 22:44:29,0
step_3237,207,8,1,3,designer_collection,AcmeFashion,v2.0,watch,13963,11618,2025-09-01 02:55:34,0
step_3238,569,4,1,50,production_forecast,GlobalFactory,v2.0,ok,12567,7571,2025-09-24 17:10:50,0
step_3239,964,661,0,21,sustainability_audit,GlobalFactory,v2.0,ok,11901,9024,2025-09-22 19:43:13,0
step_3240,504,2541,0,0,production_forecast,GlobalFactory,v3.0,watch,12073,7564,2025-09-29 00:46:12,0
step_3241,3723,1356,0,36,retail_storefront,TrendyRetail,v2.0,at_risk,9144,3907,2025-10-12 13:09:56,0
step_3242,155,203,1,14,designer_collection,GlobalFactory,v3.0,breach,8601,4841,2025-09-11 12:48:50,0
step_3243,1049,153,0,26,designer_collection,TrendyRetail,v2.0,breach,10172,6245,2025-09-06 14:35:40,0
step_3244,443,688,0,47,designer_collection,AcmeFashion,v2.0,ok,12939,9123,2025-09-27 22:36:10,0
step_3245,858,1210,0,20,designer_collection,EcoWear,v2.0,ok,14670,10469,2025-09-15 04:19:23,1
step_3246,680,314,1,38,sustainability_audit,TrendyRetail,v2.0,ok,10978,5837,2025-09-06 23:32:15,0
step_3247,299,396,1,7,designer_collection,EcoWear,v2.0,ok,11252,9907,2025-09-05 09:13:38,0
step_3248,586,85,0,33,designer_collection,LuxDesign,v3.0,watch,10977,9828,2025-10-19 12:01:54,0
step_3249,136,116,1,0,retail_storefront,GlobalFactory,v3.0,ok,10069,7115,2025-10-08 04:54:53,0
step_3250,762,588,1,44,production_forecast,GlobalFactory,v2.0,ok,12335,9097,2025-09-15 09:55:28,1
step_3251,616,75,0,0,designer_collection,LuxDesign,v1.0,watch,12085,7199,2025-10-02 10:21:41,0
step_3252,781,157,0,7,retail_storefront,AcmeFashion,v2.0,at_risk,9000,3977,2025-09-26 17:31:59,0
step_3253,1048,187,1,48,retail_storefront,LuxDesign,v1.0,watch,8301,5724,2025-10-01 05:24:07,0
step_3254,646,410,2,0,sustainability_audit,AcmeFashion,v3.0,ok,8567,5396,2025-09-29 04:22:25,0
step_3255,554,32,1,4,production_forecast,EcoWear,v3.0,ok,9470,9024,2025-10-10 13:08:10,1
step_3256,4634,484,0,24,production_forecast,TrendyRetail,v2.0,at_risk,10858,11225,2025-10-06 12:52:50,1
step_3257,303,1848,1,49,designer_collection,LuxDesign,v3.0,watch,10058,5783,2025-09-27 06:44:29,0
step_3258,1147,17,1,31,designer_collection,EcoWear,v3.0,ok,10656,7646,2025-09-01 03:10:40,0
step_3259,1366,697,2,0,designer_collection,AcmeFashion,v3.0,ok,13645,10822,2025-09-13 14:46:22,0
step_3260,423,1264,0,35,production_forecast,EcoWear,v2.0,ok,12291,9279,2025-09-06 18:17:23,0
step_3261,516,262,1,15,designer_collection,GlobalFactory,v2.0,watch,16071,11847,2025-10-01 09:46:46,0
step_3262,4220,98,1,50,sustainability_audit,AcmeFashion,v1.0,at_risk,10681,9409,2025-09-15 20:27:09,1
step_3263,1136,31,1,27,retail_storefront,AcmeFashion,v1.0,watch,7185,7113,2025-10-13 01:17:03,1
step_3264,796,722,1,21,designer_collection,AcmeFashion,v2.0,watch,8302,6332,2025-09-26 18:11:31,0
step_3265,4607,562,1,23,designer_collection,EcoWear,v1.0,watch,12304,11971,2025-09-05 17:05:07,1
step_3266,270,182,1,28,retail_storefront,LuxDesign,v2.0,ok,9903,8219,2025-09-10 07:48:31,1
step_3267,4482,1247,1,34,retail_storefront,EcoWear,v2.0,watch,9499,5579,2025-09-02 16:07:27,1
step_3268,587,930,0,0,retail_storefront,EcoWear,v1.0,ok,7638,6823,2025-10-05 23:38:02,1
step_3269,786,226,2,0,production_forecast,EcoWear,v3.0,breach,8884,5145,2025-09-11 13:57:45,0
step_3270,429,979,1,7,designer_collection,LuxDesign,v3.0,watch,14581,10424,2025-10-01 09:15:03,0
step_3271,271,196,0,18,retail_storefront,GlobalFactory,v2.0,ok,12040,9672,2025-09-15 17:07:32,0
step_3272,926,787,0,7,retail_storefront,EcoWear,v3.0,at_risk,10529,6428,2025-10-02 16:03:04,0
step_3273,828,88,0,1,retail_storefront,GlobalFactory,v2.0,ok,11246,9066,2025-10-08 09:29:02,0
step_3274,263,824,0,46,designer_collection,TrendyRetail,v3.0,ok,9246,6816,2025-10-19 12:44:17,0
step_3275,1291,190,1,0,production_forecast,GlobalFactory,v3.0,ok,11696,6429,2025-09-03 06:19:42,0
step_3276,1134,594,0,47,sustainability_audit,AcmeFashion,v1.0,watch,8700,3413,2025-09-28 00:30:49,0
step_3277,549,132,1,45,designer_collection,AcmeFashion,v2.0,ok,14986,7881,2025-09-05 05:38:13,0
step_3278,528,906,0,31,retail_storefront,LuxDesign,v2.0,ok,10967,7190,2025-09-22 21:23:52,1
step_3279,736,43,0,0,designer_collection,AcmeFashion,v2.0,ok,8285,4886,2025-10-05 00:17:33,0
step_3280,273,126,1,2,designer_collection,EcoWear,v2.0,ok,9067,8867,2025-09-22 17:57:19,1
step_3281,510,142,1,49,production_forecast,LuxDesign,v1.0,ok,10819,7286,2025-10-12 14:08:48,0
step_3282,110,29,0,45,retail_storefront,GlobalFactory,v2.0,ok,8183,4763,2025-09-25 05:22:31,0
step_3283,923,956,0,48,designer_collection,EcoWear,v2.0,ok,14678,10563,2025-09-15 10:50:17,1
step_3284,167,2772,2,50,sustainability_audit,GlobalFactory,v3.0,at_risk,6291,4537,2025-10-08 04:30:10,1
step_3285,1432,1054,0,0,retail_storefront,TrendyRetail,v2.0,watch,9859,6047,2025-10-04 12:37:21,0
step_3286,396,1379,0,24,designer_collection,LuxDesign,v2.0,ok,8195,5785,2025-09-02 02:25:22,0
step_3287,431,4,0,40,designer_collection,AcmeFashion,v1.0,breach,11092,7385,2025-10-13 11:55:29,1
step_3288,322,87,1,8,production_forecast,GlobalFactory,v2.0,ok,8270,5067,2025-10-10 08:31:31,0
step_3289,408,573,0,15,retail_storefront,AcmeFashion,v2.0,watch,9859,6160,2025-09-29 12:01:27,0
step_3290,1349,2667,1,6,designer_collection,TrendyRetail,v3.0,ok,9804,7664,2025-10-01 15:21:54,1
step_3291,100,756,1,0,production_forecast,EcoWear,v1.0,watch,9475,5695,2025-09-14 19:15:16,1
step_3292,1222,328,0,0,designer_collection,LuxDesign,v1.0,watch,14553,7965,2025-10-14 21:15:56,0
step_3293,633,110,0,0,designer_collection,AcmeFashion,v2.0,ok,10924,7444,2025-09-15 21:39:19,0
step_3294,214,116,0,21,production_forecast,AcmeFashion,v3.0,at_risk,5000,3364,2025-10-08 16:22:35,0
step_3295,235,315,2,27,designer_collection,AcmeFashion,v1.0,watch,11600,7061,2025-10-03 20:43:07,0
step_3296,1616,875,1,7,designer_collection,LuxDesign,v1.0,ok,15393,14437,2025-10-18 02:37:20,0
step_3297,257,22,0,40,designer_collection,GlobalFactory,v3.0,ok,12863,10136,2025-09-13 18:37:14,0
step_3298,223,1338,0,44,designer_collection,GlobalFactory,v1.0,watch,14216,9616,2025-10-01 03:34:26,0
step_3299,1108,1987,1,0,retail_storefront,EcoWear,v2.0,watch,8778,5044,2025-09-10 13:28:44,0
step_3300,633,1537,2,0,production_forecast,AcmeFashion,v1.0,ok,12401,6729,2025-09-26 08:57:12,0
step_3301,259,1709,1,8,retail_storefront,GlobalFactory,v1.0,at_risk,9083,4580,2025-10-02 03:48:18,1
step_3302,581,10,1,33,designer_collection,AcmeFashion,v1.0,watch,12766,8496,2025-10-03 21:55:21,0
step_3303,4816,2665,2,20,designer_collection,LuxDesign,v2.0,breach,14813,11612,2025-09-20 20:56:34,1
step_3304,1080,319,0,19,retail_storefront,GlobalFactory,v2.0,ok,7850,6781,2025-10-07 02:37:49,1
step_3305,1051,1424,1,0,designer_collection,GlobalFactory,v1.0,ok,7686,5842,2025-09-26 12:56:06,1
step_3306,725,144,0,10,designer_collection,EcoWear,v1.0,at_risk,10989,8726,2025-10-17 06:08:50,0
step_3307,644,414,2,48,designer_collection,AcmeFashion,v3.0,at_risk,12790,9333,2025-09-25 18:39:35,0
step_3308,1715,31,1,9,designer_collection,EcoWear,v2.0,ok,15953,12037,2025-10-04 18:44:25,0
step_3309,499,28,1,25,production_forecast,TrendyRetail,v2.0,ok,11192,7747,2025-09-28 23:43:58,0
step_3310,218,2008,0,0,designer_collection,AcmeFashion,v1.0,ok,13503,8344,2025-09-18 00:46:28,0
step_3311,684,1164,0,0,production_forecast,TrendyRetail,v1.0,ok,9490,6554,2025-09-28 22:48:45,0
step_3312,2153,528,1,15,production_forecast,LuxDesign,v2.0,at_risk,9552,5782,2025-09-14 07:36:02,0
step_3313,245,521,0,26,retail_storefront,LuxDesign,v2.0,watch,10693,7952,2025-10-13 02:53:41,0
step_3314,388,966,0,11,designer_collection,LuxDesign,v2.0,at_risk,15810,9485,2025-10-07 20:01:08,0
step_3315,669,292,0,0,designer_collection,LuxDesign,v2.0,ok,12057,8454,2025-09-06 08:15:32,0
step_3316,481,1004,0,34,designer_collection,LuxDesign,v2.0,watch,12637,11253,2025-09-04 13:12:27,0
step_3317,251,464,1,0,production_forecast,GlobalFactory,v2.0,ok,9499,9687,2025-10-08 14:31:14,1
step_3318,1096,711,1,30,designer_collection,EcoWear,v1.0,ok,10645,8891,2025-10-15 22:00:42,1
step_3319,2536,2343,1,48,designer_collection,GlobalFactory,v2.0,ok,14690,12140,2025-10-17 13:53:32,1
step_3320,573,446,1,17,designer_collection,TrendyRetail,v1.0,ok,8506,4647,2025-10-02 16:18:02,0
step_3321,265,379,0,1,retail_storefront,LuxDesign,v2.0,watch,8475,5068,2025-10-13 16:09:08,1
step_3322,169,1653,0,41,designer_collection,GlobalFactory,v1.0,at_risk,11425,8620,2025-09-13 22:17:13,1
step_3323,598,1630,0,20,retail_storefront,GlobalFactory,v2.0,ok,10217,10120,2025-10-07 14:30:55,1
step_3324,1082,3417,0,46,designer_collection,LuxDesign,v2.0,ok,11784,10507,2025-10-11 23:14:24,0
step_3325,697,560,1,33,production_forecast,EcoWear,v2.0,at_risk,12739,7443,2025-09-08 14:25:31,0
step_3326,499,295,0,15,sustainability_audit,AcmeFashion,v2.0,ok,15912,11447,2025-10-05 19:57:41,0
step_3327,4354,192,0,27,sustainability_audit,AcmeFashion,v3.0,at_risk,7885,6847,2025-09-10 01:18:05,0
step_3328,232,24,2,0,production_forecast,TrendyRetail,v2.0,watch,11599,10244,2025-09-28 08:56:05,0
step_3329,896,908,0,12,designer_collection,EcoWear,v1.0,at_risk,10387,6916,2025-10-13 04:07:34,0
step_3330,947,186,0,25,sustainability_audit,EcoWear,v2.0,ok,11857,8122,2025-09-02 00:59:20,0
step_3331,169,653,0,25,designer_collection,TrendyRetail,v1.0,watch,16419,11911,2025-10-09 12:49:53,0
step_3332,4060,1738,0,25,sustainability_audit,GlobalFactory,v2.0,ok,9888,5218,2025-09-26 20:52:36,0
step_3333,4203,2100,1,34,retail_storefront,EcoWear,v2.0,ok,12007,8264,2025-09-09 01:49:40,1
step_3334,1331,3,0,0,sustainability_audit,LuxDesign,v2.0,ok,8065,6616,2025-10-08 17:15:57,0
step_3335,4368,266,1,0,production_forecast,TrendyRetail,v2.0,watch,13787,9125,2025-09-30 23:10:06,0
step_3336,192,1271,0,0,sustainability_audit,AcmeFashion,v2.0,watch,13449,12084,2025-09-04 05:47:11,1
step_3337,450,538,0,38,production_forecast,EcoWear,v2.0,ok,10712,8267,2025-09-01 14:40:25,0
step_3338,710,1153,0,0,designer_collection,AcmeFashion,v1.0,at_risk,13609,7450,2025-10-17 18:04:34,0
step_3339,1758,1343,1,2,designer_collection,EcoWear,v2.0,ok,9007,5468,2025-09-20 23:12:01,0
step_3340,819,409,2,4,designer_collection,AcmeFashion,v2.0,watch,10511,4463,2025-09-28 17:57:21,0
step_3341,421,311,1,28,production_forecast,TrendyRetail,v2.0,watch,12197,8275,2025-10-01 19:12:33,0
step_3342,4408,425,1,13,retail_storefront,EcoWear,v1.0,ok,14746,8906,2025-09-03 17:27:15,0
step_3343,1182,740,0,0,production_forecast,TrendyRetail,v3.0,watch,6997,4969,2025-09-30 03:32:07,0
step_3344,254,320,1,16,retail_storefront,LuxDesign,v2.0,at_risk,10387,6945,2025-09-06 17:30:20,0
step_3345,1563,1044,0,31,designer_collection,GlobalFactory,v2.0,ok,15032,11123,2025-09-23 12:49:29,0
step_3346,409,1640,1,37,sustainability_audit,AcmeFashion,v1.0,ok,13660,11688,2025-10-11 01:12:07,1
step_3347,1522,232,0,0,designer_collection,TrendyRetail,v3.0,ok,11519,9995,2025-09-26 09:37:09,1
step_3348,804,2346,1,33,designer_collection,LuxDesign,v2.0,ok,15109,13030,2025-10-17 14:39:07,1
step_3349,454,682,1,0,retail_storefront,LuxDesign,v1.0,ok,11480,7878,2025-10-09 22:58:28,0
step_3350,347,1473,2,33,retail_storefront,GlobalFactory,v2.0,at_risk,13553,9044,2025-10-07 16:04:01,0
step_3351,393,76,0,29,designer_collection,GlobalFactory,v1.0,ok,11525,6921,2025-09-24 19:43:11,0
step_3352,674,202,1,17,production_forecast,TrendyRetail,v1.0,ok,11215,6917,2025-09-14 07:52:04,0
step_3353,527,271,0,0,production_forecast,EcoWear,v2.0,ok,9638,7380,2025-10-01 19:11:46,1
step_3354,329,252,0,36,designer_collection,LuxDesign,v2.0,ok,11293,5951,2025-09-21 14:02:53,0
step_3355,445,132,0,0,retail_storefront,EcoWear,v1.0,ok,9399,6022,2025-10-08 00:04:44,0
step_3356,528,1418,0,44,retail_storefront,LuxDesign,v2.0,at_risk,8370,3954,2025-09-15 03:15:23,0
step_3357,112,379,1,36,production_forecast,EcoWear,v2.0,ok,14952,10511,2025-09-14 21:34:24,1
step_3358,689,2310,0,34,production_forecast,AcmeFashion,v1.0,watch,11139,6260,2025-09-17 22:33:58,0
step_3359,251,613,0,35,designer_collection,LuxDesign,v2.0,ok,10847,5521,2025-10-01 14:26:11,0
step_3360,223,104,0,0,production_forecast,AcmeFashion,v2.0,ok,10118,6895,2025-09-25 22:04:45,0
step_3361,153,552,0,50,sustainability_audit,GlobalFactory,v2.0,ok,6905,2509,2025-09-21 13:33:36,0
step_3362,142,3530,0,42,retail_storefront,LuxDesign,v3.0,ok,11222,8240,2025-09-08 16:55:17,0
step_3363,193,582,0,20,production_forecast,LuxDesign,v1.0,watch,9099,5603,2025-09-16 01:08:26,0
step_3364,304,1,0,33,designer_collection,GlobalFactory,v2.0,ok,10529,7522,2025-10-04 17:01:18,1
step_3365,1962,1892,0,34,sustainability_audit,GlobalFactory,v1.0,ok,12274,5791,2025-09-01 17:33:07,0
step_3366,346,187,1,40,designer_collection,TrendyRetail,v1.0,ok,10712,9497,2025-09-04 16:23:39,1
step_3367,566,816,1,4,designer_collection,TrendyRetail,v3.0,at_risk,13103,7430,2025-09-07 09:33:29,0
step_3368,661,506,0,11,production_forecast,EcoWear,v3.0,at_risk,9787,9534,2025-09-24 19:50:07,1
step_3369,548,275,1,38,production_forecast,LuxDesign,v2.0,at_risk,9879,6265,2025-09-10 06:53:42,0
step_3370,473,232,0,36,sustainability_audit,LuxDesign,v1.0,ok,8741,8070,2025-10-10 15:38:54,1
step_3371,216,1849,0,21,designer_collection,LuxDesign,v1.0,ok,11561,9523,2025-09-14 05:03:06,1
step_3372,1380,1700,0,13,production_forecast,GlobalFactory,v2.0,at_risk,7944,4884,2025-09-09 05:52:38,1
step_3373,1771,503,1,49,designer_collection,GlobalFactory,v2.0,watch,13829,10716,2025-10-13 23:57:06,0
step_3374,4250,209,0,14,designer_collection,EcoWear,v2.0,ok,18741,12638,2025-10-01 11:30:25,1
step_3375,244,75,0,36,retail_storefront,EcoWear,v2.0,watch,11190,7486,2025-09-17 09:06:22,0
step_3376,411,119,1,14,retail_storefront,AcmeFashion,v1.0,at_risk,8154,6821,2025-09-22 08:25:13,0
step_3377,254,517,2,7,production_forecast,GlobalFactory,v1.0,ok,12486,6407,2025-10-19 18:29:19,0
step_3378,712,257,0,28,retail_storefront,GlobalFactory,v1.0,ok,6912,3951,2025-10-11 21:12:41,0
step_3379,300,30,1,38,sustainability_audit,TrendyRetail,v1.0,ok,8462,6610,2025-09-17 17:51:14,0
step_3380,2275,425,0,49,sustainability_audit,AcmeFashion,v2.0,watch,9123,7748,2025-10-03 05:27:10,0
step_3381,1150,959,0,0,designer_collection,TrendyRetail,v1.0,watch,14508,10413,2025-10-15 02:36:18,0
step_3382,580,1555,0,43,designer_collection,TrendyRetail,v2.0,ok,13675,8561,2025-10-16 11:49:24,0
step_3383,1026,616,1,21,retail_storefront,TrendyRetail,v3.0,watch,7144,5713,2025-10-11 05:49:57,1
step_3384,1084,899,0,0,production_forecast,EcoWear,v2.0,ok,12791,8456,2025-09-10 08:42:14,0
step_3385,336,316,1,38,designer_collection,TrendyRetail,v2.0,ok,10667,10771,2025-10-19 08:07:14,1
step_3386,282,479,2,9,designer_collection,GlobalFactory,v2.0,watch,13459,9695,2025-09-30 19:35:01,0
step_3387,528,915,0,42,production_forecast,EcoWear,v2.0,ok,9329,4054,2025-10-07 01:59:50,0
step_3388,913,910,1,0,production_forecast,AcmeFashion,v1.0,at_risk,10767,6806,2025-09-20 08:53:54,1
