id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents_x,latency_ms,reward,run_id,confidence,cost_cents_y,tools_json,agent,eco_min_score,culture_check
run_171,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 1081, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.750008,2025-09-13 11:18:11.750008,6.06,578,0.49,run_171,0.69,4.97,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 308}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 178}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 330}]","['DemandAgent', 'ElasticityAgent', 'Verifier']",0.7,True
run_172,dynamic_pricing,tenant_d,succeeded,fast,"{'max_latency_ms': 2270, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.750008,2025-09-06 11:21:39.750008,2.84,547,0.79,run_172,0.6466666666666666,2.13,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 403}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 201}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 367}]","['DemandAgent', 'ElasticityAgent', 'TrendAgent']",0.7,True
run_173,personalized_outfit,tenant_d,failed,thorough,"{'max_latency_ms': 2924, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.750008,2025-09-24 11:16:21.750008,8.32,2454,0.0,run_173,0.855,2.0100000000000002,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 410}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 447}]","['Aggregator', 'Verifier']",0.7,True
run_174,design_recommendation,tenant_a,failed,fast,"{'max_latency_ms': 1378, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-05 11:02:07.750008,2025-09-05 11:20:30.750008,1.99,899,0.4,run_174,0.7433333333333333,2.52,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 422}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 496}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 454}]","['PersonaAgent', 'ElasticityAgent']",0.7,True
run_175,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 1455, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.750008,2025-09-07 11:17:07.750008,9.7,551,0.64,run_175,0.75,2.7,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 122}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 410}]","['EcoAgent', 'CultureAgent']",0.7,True
run_176,dynamic_pricing,tenant_b,failed,fast,"{'max_latency_ms': 2548, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.750926,2025-09-25 11:06:39.750926,9.49,2289,0.0,run_176,0.655,4.99,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 394}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 130}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 477}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 116}]","['ReturnRiskAgent', 'Verifier', 'Aggregator', 'PersonaAgent']",0.7,True
run_177,dynamic_pricing,tenant_a,failed,thorough,"{'max_latency_ms': 1426, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.750926,2025-09-20 11:29:05.750926,6.82,1601,0.01,run_177,0.728,6.15,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 500}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 475}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 396}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 346}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 241}]","['PersonaAgent', 'Verifier', 'CultureAgent', 'Aggregator']",0.7,True
run_178,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 1079, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-12 11:02:07.750926,2025-09-12 11:26:38.750926,4.41,1473,0.73,run_178,0.6950000000000001,2.4899999999999998,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 318}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 164}]","['PersonaAgent', 'Verifier']",0.7,True
run_179,design_recommendation,tenant_d,succeeded,thorough,"{'max_latency_ms': 2876, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-21 11:02:07.750926,2025-09-21 11:09:05.750926,2.49,615,0.73,run_179,0.762,5.97,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 152}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 193}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 275}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 406}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 112}]","['EcoAgent', 'StylistAgent', 'ElasticityAgent', 'CultureAgent', 'PersonaAgent']",0.7,True
run_180,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 1332, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-09 11:02:07.750926,2025-09-09 11:20:21.750926,3.58,1217,0.56,run_180,0.72,6.07,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 331}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 354}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 133}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 126}]","['TrendAgent', 'StylistAgent', 'ReturnRiskAgent', 'ElasticityAgent']",0.7,True
run_181,dynamic_pricing,tenant_a,failed,fast,"{'max_latency_ms': 2676, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.750926,2025-09-25 11:28:11.750926,8.42,2112,0.26,run_181,0.6933333333333334,4.84,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 331}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 291}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 186}]","['ElasticityAgent', 'PersonaAgent']",0.7,True
run_182,design_recommendation,tenant_c,failed,thorough,"{'max_latency_ms': 2581, 'max_cost_cents': 12}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-23 11:02:07.750926,2025-09-23 11:08:47.750926,5.59,2481,0.0,run_182,0.79,2.87,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 430}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 455}]","['Aggregator', 'PersonaAgent']",0.4,False
run_183,personalized_outfit,tenant_b,failed,fast,"{'max_latency_ms': 1062, 'max_cost_cents': 14}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-30 11:02:07.750926,2025-09-30 11:13:29.750926,8.61,1815,0.25,run_183,0.745,3.0700000000000003,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 266}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 442}]","['DemandAgent', 'CultureAgent']",0.4,False
run_184,design_recommendation,tenant_c,succeeded,fast,"{'max_latency_ms': 1394, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-08 11:02:07.750926,2025-09-08 11:05:53.750926,4.46,2175,0.44,run_184,0.5625,4.1,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 430}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 250}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 155}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 141}]","['Verifier', 'ElasticityAgent', 'EcoAgent', 'StylistAgent']",0.7,True
run_185,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 2945, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.750926,2025-09-06 11:09:21.750926,5.12,2051,0.46,run_185,0.7933333333333333,5.07,"[{'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 439}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 203}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 352}]","['Verifier', 'ReturnRiskAgent']",0.7,True
run_186,personalized_outfit,tenant_b,failed,fast,"{'max_latency_ms': 2333, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-12 11:02:07.750926,2025-09-12 11:23:56.750926,1.59,1048,0.4,run_186,0.67,4.91,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 327}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 500}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 492}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 183}]","['CultureAgent', 'EcoAgent', 'Aggregator', 'ReturnRiskAgent']",0.7,True
run_187,dynamic_pricing,tenant_c,succeeded,fast,"{'max_latency_ms': 1611, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-17 11:02:07.750926,2025-09-17 11:18:41.750926,5.87,1963,0.49,run_187,0.6,3.83,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 404}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 113}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 303}]","['TrendAgent', 'EcoAgent', 'PersonaAgent']",0.7,True
run_188,personalized_outfit,tenant_c,failed,thorough,"{'max_latency_ms': 2273, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.750926,2025-09-07 11:11:29.750926,9.71,1612,0.29,run_188,0.795,2.63,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 195}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 113}]","['ReturnRiskAgent', 'CultureAgent']",0.7,True
run_189,dynamic_pricing,tenant_d,failed,thorough,"{'max_latency_ms': 1413, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.750926,2025-09-22 11:07:34.750926,10.0,1848,0.0,run_189,0.845,5.34,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 324}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 464}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 314}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 216}]","['PersonaAgent', 'CultureAgent', 'DemandAgent', 'StylistAgent']",0.7,True
run_190,design_recommendation,tenant_d,failed,fast,"{'max_latency_ms': 1076, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.750926,2025-09-24 11:08:09.750926,1.41,608,0.4,run_190,0.76,2.4899999999999998,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 357}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 337}]","['CultureAgent', 'EcoAgent']",0.7,True
run_191,dynamic_pricing,tenant_d,succeeded,thorough,"{'max_latency_ms': 2091, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.751982,2025-09-22 11:22:03.751982,8.32,1842,0.0,run_191,0.7033333333333333,3.96,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 447}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 300}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 220}]","['Aggregator', 'CultureAgent', 'PersonaAgent']",0.7,True
run_192,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 1986, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-30 11:02:07.751982,2025-09-30 11:22:51.751982,6.47,1146,0.13,run_192,0.6925,5.97,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 434}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 462}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 192}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 420}]","['Aggregator', 'StylistAgent', 'CultureAgent', 'TrendAgent']",0.7,True
run_193,dynamic_pricing,tenant_d,succeeded,fast,"{'max_latency_ms': 1400, 'max_cost_cents': 5}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-27 11:02:07.751982,2025-09-27 11:33:31.751982,7.26,651,0.36,run_193,0.6299999999999999,2.4899999999999998,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 213}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 358}]","['DemandAgent', 'CultureAgent']",0.4,False
run_194,personalized_outfit,tenant_a,succeeded,fast,"{'max_latency_ms': 2025, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-19 11:02:07.751982,2025-09-19 11:26:57.751982,5.35,1338,0.23,run_194,0.784,4.45,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 205}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 476}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 100}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 355}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 283}]","['CultureAgent', 'TrendAgent', 'Aggregator', 'Verifier']",0.7,True
run_195,design_recommendation,tenant_a,failed,fast,"{'max_latency_ms': 2612, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.751982,2025-09-02 11:29:15.751982,2.45,1635,0.4,run_195,0.7225,4.1,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 416}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 414}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 349}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 176}]","['PersonaAgent', 'EcoAgent', 'CultureAgent', 'ElasticityAgent']",0.7,True
run_196,personalized_outfit,tenant_b,failed,thorough,"{'max_latency_ms': 2173, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-27 11:02:07.751982,2025-09-27 11:10:49.751982,4.65,1541,0.29,run_196,0.89,3.09,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 199}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 132}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 106}]","['StylistAgent', 'EcoAgent', 'Aggregator']",0.7,True
run_197,design_recommendation,tenant_a,failed,thorough,"{'max_latency_ms': 2030, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-27 11:02:07.751982,2025-09-27 11:21:36.751982,9.27,2250,0.0,run_197,0.6759999999999999,6.62,"[{'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 411}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 171}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 375}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 427}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 142}]","['Verifier', 'CultureAgent', 'DemandAgent', 'EcoAgent']",0.7,True
run_198,personalized_outfit,tenant_d,failed,thorough,"{'max_latency_ms': 1384, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.751982,2025-09-29 11:13:53.751982,4.94,1402,0.24,run_198,0.9,2.83,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 316}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 499}]","['CultureAgent', 'StylistAgent']",0.7,True
run_199,personalized_outfit,tenant_d,failed,thorough,"{'max_latency_ms': 2164, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-03 11:02:07.751982,2025-09-03 11:24:37.751982,3.42,873,0.4,run_199,0.77,2.68,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 271}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 281}]","['ReturnRiskAgent', 'EcoAgent']",0.7,True
run_200,design_recommendation,tenant_c,failed,thorough,"{'max_latency_ms': 2093, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.751982,2025-09-25 11:08:55.751982,6.84,1256,0.4,run_200,0.685,4.26,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 390}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 379}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 419}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 105}]","['Aggregator', 'PersonaAgent', 'ElasticityAgent', 'ReturnRiskAgent']",0.7,True
run_201,design_recommendation,tenant_d,succeeded,fast,"{'max_latency_ms': 1773, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-12 11:02:07.751982,2025-09-12 11:06:13.751982,9.64,1626,0.19,run_201,0.8266666666666667,3.8899999999999997,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 298}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 276}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 294}]","['Aggregator', 'ElasticityAgent', 'CultureAgent']",0.7,True
run_202,dynamic_pricing,tenant_d,succeeded,fast,"{'max_latency_ms': 2994, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.751982,2025-09-28 11:35:10.751982,8.8,2331,0.0,run_202,0.785,5.12,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 227}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 437}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 383}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 269}]","['PersonaAgent', 'Aggregator', 'ReturnRiskAgent', 'EcoAgent']",0.7,True
run_203,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 1397, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.751982,2025-09-04 11:19:14.751982,7.75,646,0.49,run_203,0.8200000000000001,2.1399999999999997,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 140}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 471}]","['ElasticityAgent', 'ReturnRiskAgent']",0.7,True
run_204,personalized_outfit,tenant_b,failed,fast,"{'max_latency_ms': 2614, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.751982,2025-09-29 11:09:13.751982,4.97,1504,0.4,run_204,0.7020000000000001,5.61,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 361}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 211}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 239}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 109}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 347}]","['ElasticityAgent', 'Aggregator', 'PersonaAgent', 'TrendAgent']",0.7,True
